p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.991030110966138	0.785	0.179	0	LMPP	PRSS57
3.9634180161773945e-166	1.9907810979798504	0.344	0.088	1.488382367615097e-161	LMPP	CCDC171
1.6971502252152472e-85	1.985295646937697	0.107	0.018	6.373308240750817e-81	LMPP	DLGAP2
0	1.9824199036549692	0.628	0.161	0	LMPP	FLT3
1.987194338116836e-191	1.9745035488849947	0.182	0.024	7.462510897930154e-187	LMPP	BAALC-AS2
7.1384607118268435e-189	1.972852944081191	0.298	0.061	2.6807061511123344e-184	LMPP	PDE6G
9.008817470476312e-106	1.972034319520277	0.169	0.034	3.3830812246879696e-101	LMPP	GPC6
1.426774632071192e-157	1.9634965360655925	0.234	0.045	5.357966775816948e-153	LMPP	ACY3
1.950755601111448e-112	1.9584815042088635	0.146	0.025	7.32567250885382e-108	LMPP	KIF26B
0	1.9507715444019627	0.821	0.292	0	LMPP	ARMH1
8.378012098825417e-106	1.9488531602760575	0.159	0.031	3.1461948834719086e-101	LMPP	BAALC-AS1
0	1.947571567521694	0.52	0.11	0	LMPP	COL24A1
4.875779540032399e-139	1.947478644086808	0.26	0.061	1.8310014906683668e-134	LMPP	BSPRY
4.780402719586599e-253	1.946674116608356	0.462	0.109	1.7951846332863557e-248	LMPP	MDK
1.5923344505177023e-64	1.9394465905455385	0.178	0.054	5.979693562029127e-60	LMPP	LRFN4
2.1380670825636293e-228	1.9375879618681902	0.36	0.074	8.029083315151197e-224	LMPP	PRSS21
4.705989464208887e-138	1.9330874120232133	0.312	0.084	1.7672402234943634e-133	LMPP	HOMER3
2.9414368756891562e-95	1.9297068344153225	0.223	0.061	1.1045977899275488e-90	LMPP	PPP1R16A
4.0856606503944694e-54	1.9260251066522027	0.11	0.027	1.534288144042635e-49	LMPP	SYTL4
1.6736819014135092e-93	1.9255971766162165	0.176	0.04	6.285177644378151e-89	LMPP	SENCR
1.2058830968456057e-226	1.9246983698096147	0.376	0.081	4.528452793584303e-222	LMPP	PPFIBP1
9.837459497946304e-208	1.9213463626728	0.456	0.126	3.6942611652637755e-203	LMPP	IL18
7.729159918352041e-266	1.920272924351943	0.318	0.051	2.902531424138742e-261	LMPP	AC007319.1
1.8355553683792552e-180	1.918810203477852	0.402	0.11	6.893061074874618e-176	LMPP	FAM216A
2.1658356692051925e-63	1.91776661040933	0.109	0.023	8.13336268856626e-59	LMPP	SMPDL3B
3.1315670322644626e-101	1.9169603181195574	0.145	0.027	1.1759973676262737e-96	LMPP	SHF
1.3617111430477833e-92	1.9117683204843525	0.188	0.046	5.113633855487341e-88	LMPP	DISC1FP1
0	1.9109353135581328	0.829	0.315	0	LMPP	NRIP1
5.6618189091246975e-93	1.9053481438380921	0.147	0.03	2.1261828549435976e-88	LMPP	DNM1
1.6258955208257102e-288	1.9012381091978907	0.508	0.118	6.10572544935679e-284	LMPP	PYGL
0	1.8976332763481951	0.648	0.185	0	LMPP	GNA15
1.0133966865721803e-127	1.8969510840314576	0.208	0.043	3.8056085770845085e-123	LMPP	AC246787.2
4.6611343691804846e-245	1.8905077896308071	0.444	0.104	1.7503957896583475e-240	LMPP	NR6A1
2.2425671404362385e-231	1.8902161494808174	0.382	0.082	8.421512382480207e-227	LMPP	INKA1
1.0658835826710186e-65	1.8894002989682863	0.135	0.033	4.002712618004476e-61	LMPP	PDZD2
8.282946197187404e-57	1.8825741432592151	0.127	0.033	3.110494785429786e-52	LMPP	VWDE
5.356267728932478e-218	1.8803550089158918	0.393	0.091	2.0114392202460134e-213	LMPP	DNAH14
3.692564073312868e-67	1.8757043640971118	0.126	0.029	1.3866685864511811e-62	LMPP	AC040160.1
2.3754445664583098e-250	1.8741659843892242	0.354	0.066	8.920506980420891e-246	LMPP	CAVIN1
1.4373220728456223e-72	1.8646861662529792	0.14	0.033	5.397575580157166e-68	LMPP	GPR27
0	1.8635599288764517	0.654	0.136	0	LMPP	ERG
1.894921433317128e-74	1.8559325481346973	0.131	0.029	7.115998458535811e-70	LMPP	SH3D21
7.4136184629994e-165	1.8557318527413145	0.366	0.097	2.7840361414101646e-160	LMPP	DENND6B
1.2622017033790475e-221	1.847309715113017	0.355	0.074	4.739946056699337e-217	LMPP	DIPK1B
1.0079883116764968e-246	1.8445778171744058	0.479	0.12	3.785298506838748e-242	LMPP	EMID1
3.5281119975393846e-273	1.8438068478137033	0.795	0.358	1.324911898435965e-268	LMPP	RNF220
3.704272321557985e-150	1.8400665469115085	0.197	0.034	1.39106538491467e-145	LMPP	SPON1
1.7085202063057815e-214	1.8384743069069442	0.363	0.078	6.416005930740101e-210	LMPP	ZNF467
1.3465260286274318e-64	1.8380505171831847	0.129	0.031	5.056609195304594e-60	LMPP	C9orf139
3.28664493991528e-149	1.835428083427864	0.189	0.032	1.234233774286385e-144	LMPP	TBXA2R
3.0089558369412114e-58	1.8327066979424145	0.112	0.026	1.1299531854465332e-53	LMPP	AC141424.1
1.0850018214941262e-83	1.8326336359005948	0.174	0.043	4.074507340256892e-79	LMPP	CYYR1
3.652949735930219e-90	1.8308383922026203	0.193	0.049	1.3717922143338751e-85	LMPP	RPP25
1.7324133091882203e-89	1.825323620443055	0.206	0.054	6.505731699994523e-85	LMPP	HLX
2.3028481924925924e-179	1.8248476770623998	0.342	0.081	8.647885817267433e-175	LMPP	B4GALT6
7.79777907162838e-254	1.8172413222739903	0.456	0.105	2.928299974768606e-249	LMPP	S100Z
2.6187811991461434e-120	1.8162354730794346	0.155	0.026	9.834309037153512e-116	LMPP	H19
6.200573464763458e-71	1.8139673405596515	0.129	0.029	2.3285013532226215e-66	LMPP	NBL1
7.804778923543321e-92	1.809880079103035	0.169	0.038	2.9309286291582233e-87	LMPP	GATA2-AS1
2.146641692584685e-94	1.8071017202399793	0.211	0.055	8.061283548163268e-90	LMPP	CMBL
5.489640005302587e-68	1.8054188854483146	0.1	0.019	2.0615245111912805e-63	LMPP	HYMAI
6.111705085091364e-59	1.7988135251544488	0.13	0.033	2.2951286106043597e-54	LMPP	MLF1
1.0368457240775377e-65	1.795124101832633	0.14	0.035	3.893666747628377e-61	LMPP	TANC1
0	1.794292276736726	0.415	0.075	0	LMPP	SERPING1
5.181458568615131e-74	1.7876566392409203	0.195	0.057	1.9457931362720402e-69	LMPP	LRP5
4.573431373665593e-94	1.7852063988931903	0.174	0.039	1.71746068375264e-89	LMPP	BACE1
5.368416561252251e-266	1.783645034591005	0.351	0.062	2.0160014712470576e-261	LMPP	MMRN1
2.822973029193818e-57	1.7822334305382084	0.125	0.032	1.0601110616531545e-52	LMPP	TMCC1-AS1
3.0598807810302793e-46	1.7818174618169476	0.116	0.032	1.149077029700301e-41	LMPP	IL17RE
4.4942966806145635e-91	1.7795005481137145	0.124	0.022	1.687743232471187e-86	LMPP	ARHGEF17
9.979459789125385e-57	1.7784867800649842	0.133	0.036	3.747586534610256e-52	LMPP	LINC01515
2.2290975397596142e-217	1.7718007929969717	0.507	0.144	8.37092999105928e-213	LMPP	ISYNA1
2.0774485383667863e-171	1.7695310859944275	0.334	0.08	7.801442496128792e-167	LMPP	KCNQ1OT1
1.6205340832053466e-124	1.7668358955266343	0.268	0.068	6.085591642661038e-120	LMPP	LINC01410
1.5177682310226967e-230	1.7650335325719626	0.189	0.021	5.699675037959533e-226	LMPP	GGT5
1.4958453615302242e-99	1.763799440782087	0.218	0.056	5.617348086154451e-95	LMPP	DPY19L2
0	1.7579626290408341	0.706	0.205	0	LMPP	TSC22D1
8.527488960091334e-52	1.7552123555922574	0.114	0.029	3.202327929183099e-47	LMPP	CPNE7
5.019462743760967e-49	1.754932100221414	0.125	0.035	1.884958844164556e-44	LMPP	AC009318.1
7.009765735182193e-178	1.7544700537765163	0.326	0.075	2.6323773265329687e-173	LMPP	NECTIN2
2.2660928536510605e-71	1.747351732499029	0.14	0.033	8.509858493315827e-67	LMPP	SH3BP4
1.8693971473284723e-98	1.7445697908795879	0.195	0.046	7.020147107362612e-94	LMPP	AL512625.3
2.882142550678317e-163	1.7428443895162458	0.356	0.094	1.0823309920562283e-158	LMPP	ICA1
5.061606637108097e-40	1.7351258039906239	0.132	0.044	1.9007851404332036e-35	LMPP	TUSC1
1.0285314502282128e-287	1.73378465787671	0.578	0.148	3.862444155042007e-283	LMPP	JUP
2.8224030943194058e-98	1.728341127237536	0.181	0.041	1.0598970340097666e-93	LMPP	VSTM1
4.393847599906352e-109	1.7254116998278808	0.301	0.093	1.6500215891928323e-104	LMPP	QPRT
2.240599511984616e-260	1.7245802136246202	0.569	0.155	8.414123347355829e-256	LMPP	CSF3R
4.7067652673162706e-149	1.7240108727676176	0.304	0.075	1.767531560835279e-144	LMPP	PTH2R
5.9065438229866395e-96	1.7237024391347315	0.149	0.029	2.2180844018461726e-91	LMPP	TMEM163
2.581891516193686e-85	1.7232285487052805	0.213	0.06	9.695777210762147e-81	LMPP	FOSL1
2.0430149640087638e-50	1.7219703904431707	0.125	0.034	7.67213409434211e-46	LMPP	AC078881.1
1.4208316542808762e-150	1.7217635090311518	0.288	0.068	5.335649111320975e-146	LMPP	PLTP
0	3.4658497884860173	0.464	0.087	0	Cycling Progenitor	CCNB1
8.440058215918479e-101	3.212159861341858	0.107	0.016	3.1694950618238664e-96	Cycling Progenitor	SMC1B
0	3.181400199283258	0.594	0.106	0	Cycling Progenitor	UBE2C
6.0584610101152566e-133	3.0546118460856766	0.141	0.021	2.2751338631285824e-128	Cycling Progenitor	DSG2
0	3.0190638235692293	0.498	0.091	0	Cycling Progenitor	NPW
1.4519124968111903e-129	2.9671227719748803	0.112	0.013	5.452366999275063e-125	Cycling Progenitor	AADAT
2.4144485953284993e-75	2.950626398399338	0.112	0.022	9.066978810037114e-71	Cycling Progenitor	SMTN
4.029683700562642e-126	2.946635168582905	0.109	0.013	1.5132671200722888e-121	Cycling Progenitor	PLPP2
1.5073888481124866e-170	2.9170066811971127	0.119	0.011	5.66069734131682e-166	Cycling Progenitor	LY6K
1.0723165954412684e-299	2.900473098964209	0.227	0.024	4.026870510860595e-295	Cycling Progenitor	H19
0	2.834492247503718	0.32	0.044	0	Cycling Progenitor	MYCN
1.6904832465908582e-245	2.823973612049724	0.379	0.08	6.34827173592265e-241	Cycling Progenitor	CDC20
6.021062837916009e-122	2.8171390223698323	0.1	0.011	2.261089727522599e-117	Cycling Progenitor	AIF1L
1.1558202290106825e-307	2.8137364499889803	0.289	0.038	4.340451706003816e-303	Cycling Progenitor	MDFI
3.4213843596326765e-96	2.8115394666365434	0.169	0.037	1.284832468572859e-91	Cycling Progenitor	AL662797.2
3.3849041127632535e-133	2.7731977232190936	0.244	0.056	1.2711330414659845e-128	Cycling Progenitor	PLK1
1.2360612925204673e-142	2.7654183045300114	0.176	0.029	4.641780971802111e-138	Cycling Progenitor	CLDN10
3.1296464336770502e-106	2.7429050584585433	0.205	0.049	1.1752761252387426e-101	Cycling Progenitor	NEIL3
0	2.742651211261533	0.44	0.065	0	Cycling Progenitor	DLK1
2.6820049230973985e-134	2.737969874868799	0.26	0.063	1.007173308770766e-129	Cycling Progenitor	KIF23
9.29621203005644e-134	2.7241561041887925	0.292	0.078	3.4910065036470945e-129	Cycling Progenitor	BUB1
2.96947857648233e-63	2.7217392526682627	0.135	0.034	1.1151282898264094e-58	Cycling Progenitor	KIF20A
6.816114518528186e-184	2.7166994610222046	0.363	0.093	2.5596554851428897e-179	Cycling Progenitor	CCNB2
7.946123260621257e-123	2.7114691252652814	0.209	0.046	2.9840076680611005e-118	Cycling Progenitor	ARNTL2
3.519957239072194e-144	2.701449102844213	0.175	0.029	1.321849541988781e-139	Cycling Progenitor	EHD2
4.928823953944147e-77	2.6967679371538065	0.119	0.024	1.8509212594246455e-72	Cycling Progenitor	POGLUT2
1.1103371225678876e-157	2.696206077729163	0.281	0.065	4.1696489963791884e-153	Cycling Progenitor	H2AC13
2.2854783853863453e-94	2.696075654032483	0.126	0.022	8.582656980641342e-90	Cycling Progenitor	IQGAP3
8.114113587479256e-136	2.6860460326514466	0.268	0.066	3.047093075506085e-131	Cycling Progenitor	CDCA2
1.701067100747044e-198	2.6805686494675274	0.267	0.049	6.388017283435375e-194	Cycling Progenitor	NEFH
1.9387172944467834e-139	2.679322294799861	0.168	0.027	7.280465055836005e-135	Cycling Progenitor	CPNE7
2.375546385602703e-138	2.6686485469072556	0.143	0.02	8.920889341853831e-134	Cycling Progenitor	LOX
2.0163619399879924e-189	2.6673935058871825	0.202	0.029	7.572043993236908e-185	Cycling Progenitor	AL590226.1
8.21874840196056e-234	2.6636875845435988	0.356	0.074	3.086386587388249e-229	Cycling Progenitor	PRSS21
1.775957297291001e-244	2.6626605224728084	0.416	0.095	6.669252438516896e-240	Cycling Progenitor	ASPM
6.336420892518096e-116	2.6564039558023453	0.234	0.057	2.3795161377673208e-111	Cycling Progenitor	HJURP
1.7836358241608343e-105	2.6548612234173805	0.167	0.034	6.69808761047118e-101	Cycling Progenitor	NECAB1
1.4622758202499068e-53	2.6477927303942725	0.118	0.03	5.491284387784475e-49	Cycling Progenitor	TICRR
0	2.6369319268272333	0.541	0.123	0	Cycling Progenitor	TOP2A
1.1087987151237354e-179	2.619519500301987	0.209	0.033	4.1638718149041636e-175	Cycling Progenitor	GPC6
9.057540424726559e-67	2.6157315948462077	0.108	0.022	3.4013781556975643e-62	Cycling Progenitor	RIBC2
9.312289841676005e-115	2.598507029718961	0.251	0.066	3.4970442042445903e-110	Cycling Progenitor	ARHGAP11A
0	2.5890941425363674	0.478	0.099	0	Cycling Progenitor	CALCRL
7.464605355303478e-173	2.5883937127496073	0.335	0.082	2.803183249077115e-168	Cycling Progenitor	CDCA8
1.8983574627452677e-152	2.5881315642582616	0.238	0.048	7.128901779847304e-148	Cycling Progenitor	TMEM121
1.264451156351672e-132	2.5707297316592292	0.123	0.016	4.748393427447434e-128	Cycling Progenitor	MFAP2
7.504118716821281e-62	2.565399348269103	0.117	0.027	2.8180217017278956e-57	Cycling Progenitor	HROB
1.3350506341329465e-58	2.556776121423327	0.103	0.022	5.013515646359454e-54	Cycling Progenitor	CLGN
1.1585890845287064e-192	2.556315878725328	0.237	0.039	4.350849589130651e-188	Cycling Progenitor	TNNT1
5.250998092258753e-112	2.5515267693988606	0.238	0.061	1.9719073135859295e-107	Cycling Progenitor	KIF14
0	2.5480517409797425	0.393	0.067	0	Cycling Progenitor	IGFBP2
3.532874677548294e-145	2.533320780226738	0.231	0.048	1.3267004276597109e-140	Cycling Progenitor	RPP25
3.148216959458773e-130	2.531114824978206	0.294	0.081	1.182249914785553e-125	Cycling Progenitor	H4C6
4.1963786140911375e-176	2.526591541588194	0.35	0.088	1.5758660609496448e-171	Cycling Progenitor	CCNA2
1.2645398918950316e-247	2.52082013236574	0.333	0.061	4.748726656033412e-243	Cycling Progenitor	CALN1
9.91128141539816e-180	2.519845106888174	0.346	0.084	3.721983509924471e-175	Cycling Progenitor	CDK1
1.0873631149188763e-105	2.514963513887513	0.129	0.021	4.083374705454856e-101	Cycling Progenitor	PTPN14
5.655631426040827e-209	2.4891006488211262	0.314	0.063	2.1238592694211116e-204	Cycling Progenitor	DNMT3B
2.692563566443485e-117	2.483876052891212	0.159	0.028	1.011138396106522e-112	Cycling Progenitor	CNN3
6.385592963648436e-206	2.4817717069298233	0.435	0.12	2.397981725638897e-201	Cycling Progenitor	PHGDH
8.2991652675188e-164	2.463409074686849	0.176	0.026	3.116585532911335e-159	Cycling Progenitor	INHBA
2.4914022352374556e-141	2.4608574338360834	0.221	0.045	9.355962813987216e-137	Cycling Progenitor	RAC3
3.798966525613691e-120	2.457089230186478	0.268	0.071	1.4266258993637092e-115	Cycling Progenitor	ANLN
8.070678904052824e-292	2.454824814637219	0.539	0.139	3.030782048838957e-287	Cycling Progenitor	FSCN1
6.35140295959935e-235	2.452416275711186	0.311	0.056	2.3851423534183436e-230	Cycling Progenitor	CHRM3
2.4204526510362813e-36	2.450600687464538	0.122	0.041	9.089525840436547e-32	Cycling Progenitor	SKA1
2.8339618250656536e-97	2.4420009079432723	0.23	0.063	1.064237684166905e-92	Cycling Progenitor	KIF2C
0	2.4403702461364225	0.686	0.139	0	Cycling Progenitor	CD34
3.0074346155678826e-203	2.4225927821278277	0.377	0.091	1.129381921184207e-198	Cycling Progenitor	MIR924HG
2.1293304840823092e-114	2.4130009182594807	0.266	0.072	7.996274766874296e-110	Cycling Progenitor	GTSE1
1.7509644505383403e-71	2.4125929577791965	0.111	0.022	6.575396801106629e-67	Cycling Progenitor	TM4SF1
2.0721545548382363e-106	2.4069452262122835	0.165	0.033	7.781561999784029e-102	Cycling Progenitor	MAMDC2
6.677782959968832e-81	2.4013995645022552	0.147	0.033	2.5077078349570953e-76	Cycling Progenitor	COCH
1.420900087992764e-86	2.3819640429433893	0.155	0.034	5.335906100439226e-82	Cycling Progenitor	KRT8
1.0172495377868793e-235	2.381880293844708	0.42	0.099	3.820077189251068e-231	Cycling Progenitor	CPXM1
3.211743440928234e-64	2.3767146971429423	0.183	0.056	1.2061060143717797e-59	Cycling Progenitor	TTK
1.599806459812079e-53	2.368628696855899	0.101	0.023	6.0077531985323e-49	Cycling Progenitor	SPDYA
2.7235212944884787e-112	2.367502386890525	0.14	0.023	1.0227639517192584e-107	Cycling Progenitor	PRDM16
4.0139074197730384e-300	2.363738441899721	0.447	0.091	1.5073426533473692e-295	Cycling Progenitor	NKAIN2
2.160582160346113e-204	2.3630653206647634	0.445	0.123	8.113634186747758e-200	Cycling Progenitor	TPX2
1.4070716860644459e-42	2.36208665882034	0.138	0.045	5.283976302677814e-38	Cycling Progenitor	DEPDC1
4.17494799038248e-93	2.3597940981619865	0.208	0.054	1.5678182188283326e-88	Cycling Progenitor	CEP55
4.206389121908912e-117	2.35943329045131	0.167	0.031	1.5796253069504538e-112	Cycling Progenitor	SPNS2
2.7233954285386384e-112	2.3584586553753963	0.199	0.044	1.022716685279115e-107	Cycling Progenitor	TRIM47
1.3829741780466743e-154	2.354011218750962	0.306	0.076	5.193482930818676e-150	Cycling Progenitor	CDCA5
5.676763765618556e-273	2.353161527266158	0.346	0.059	2.1317950969027365e-268	Cycling Progenitor	RBPMS
1.5560824931551292e-86	2.346010462255623	0.105	0.017	5.843556586545456e-82	Cycling Progenitor	COL4A5
1.1331738445237265e-100	2.3457529654420313	0.127	0.021	4.25540773833995e-96	Cycling Progenitor	GATM
0	2.337468413724775	0.548	0.107	0	Cycling Progenitor	MDK
4.380294834728599e-59	2.3286741938680167	0.138	0.037	1.6449321192856308e-54	Cycling Progenitor	ESPL1
7.376932250005614e-95	2.3191965784111916	0.203	0.051	2.770259367844608e-90	Cycling Progenitor	RAD54L
1.928363919558281e-96	2.3179341666875493	0.284	0.091	7.241585027117212e-92	Cycling Progenitor	PYCR1
2.7437196490186957e-97	2.316652812933388	0.164	0.035	1.0303490397959908e-92	Cycling Progenitor	SPON1
1.6492143719145414e-74	2.315781983668206	0.245	0.083	6.193294730850677e-70	Cycling Progenitor	INCENP
6.476740529467776e-35	2.3126756317537067	0.108	0.034	2.4322103710310337e-30	Cycling Progenitor	PSAT1
2.3947214262725243e-225	2.3063908405661984	0.452	0.118	8.99289737208121e-221	Cycling Progenitor	MEST
2.3850846582420922e-116	2.3011640688582613	0.472	0.205	8.956708417096529e-112	Cycling Progenitor	KPNA2
0	2.300915927434467	0.632	0.129	0	Cycling Progenitor	SPINK2
4.287865497344011e-180	2.298735540133528	0.511	0.179	1.6102221302175962e-175	Cycling Progenitor	CKS1B
5.041932205658224e-129	2.296670010828172	0.233	0.052	1.893396801190833e-124	Cycling Progenitor	GALNT14
4.4562576019891825e-281	2.295648791939965	0.464	0.104	1.6734584172749976e-276	Cycling Progenitor	CKB
7.890622218044536e-67	2.2950386893513155	0.147	0.038	2.9631653615422645e-62	Cycling Progenitor	SCD
7.060780311404041e-91	2.2929112287508406	0.181	0.043	2.6515348303415595e-86	Cycling Progenitor	SHANK3
1.5715776471181074e-151	2.2894407414037787	0.33	0.088	5.901745538222629e-147	Cycling Progenitor	CDC45
2.809763691956894e-108	2.2863222755116333	0.289	0.086	1.0551505592405724e-103	Cycling Progenitor	NCAPG
3.620330383083457e-47	2.2843044068734795	0.171	0.06	1.3595426687593305e-42	Cycling Progenitor	H3C11
1.0496132413426105e-137	2.276247462197919	0.27	0.065	3.941612605213905e-133	Cycling Progenitor	ARHGAP22
4.769573229565072e-72	2.272622313105065	0.168	0.045	1.7911178348985715e-67	Cycling Progenitor	MACROH2A2
8.757818492601192e-118	2.2706338064629894	0.285	0.08	3.2888235785265256e-113	Cycling Progenitor	H3C3
3.349017688560826e-62	2.2697616175923807	0.184	0.057	1.2576566125852471e-57	Cycling Progenitor	CDCA3
1.5123550388077503e-46	2.2657120938181965	0.119	0.034	5.679346877234745e-42	Cycling Progenitor	NEK2
3.8001752807869265e-70	2.264948690661548	0.202	0.062	1.4270798231939145e-65	Cycling Progenitor	GCAT
4.1723250418275033e-38	2.2630805705603816	0.155	0.058	1.5668332229574823e-33	Cycling Progenitor	AURKA
2.0373756968454305e-102	2.2625701109332264	0.244	0.067	7.650956954363645e-98	Cycling Progenitor	SKA3
3.7449657510349425e-93	2.2610161777602116	0.133	0.025	1.406346988486152e-88	Cycling Progenitor	LKAAEAR1
3.912842196928693e-82	2.2508303018764533	0.204	0.057	1.4693896302126321e-77	Cycling Progenitor	PRXL2A
2.681869853467461e-103	2.2479639984199213	0.218	0.055	1.0071225860726357e-98	Cycling Progenitor	MACC1
0	2.2459070895990454	0.622	0.17	0	Cycling Progenitor	EGFL7
1.073154303274678e-146	2.238909186418102	0.337	0.092	4.030016355087398e-142	Cycling Progenitor	DNAH14
1.887479968593902e-91	2.2373486585153426	0.24	0.07	7.088053526060681e-87	Cycling Progenitor	CKAP2L
2.8614904805920795e-35	2.2352505754514445	0.112	0.036	1.0745755201767436e-30	Cycling Progenitor	FOXRED2
8.948752952365237e-64	2.2315764887217937	0.177	0.053	3.3605251962017175e-59	Cycling Progenitor	GINS1
3.600619542148508e-152	2.231200153507807	0.282	0.065	1.352140656663029e-147	Cycling Progenitor	SLC2A5
2.894273553300307e-129	2.227706141675116	0.303	0.083	1.0868865474708644e-124	Cycling Progenitor	KIFC1
2.197265090045518e-106	2.224547231885694	0.316	0.102	8.251389592647934e-102	Cycling Progenitor	CDKN3
4.198984456575967e-52	2.2236980723558637	0.141	0.041	1.5768446329779728e-47	Cycling Progenitor	ARMCX1
1.5138803631047246e-211	2.22182829190201	0.601	0.223	5.685074927567172e-207	Cycling Progenitor	CKS2
1.4502262453539254e-80	2.2165521222855387	0.237	0.075	5.446034619177596e-76	Cycling Progenitor	TMPO-AS1
2.8769188391351503e-61	2.2120825893919003	0.15	0.041	1.080369331660423e-56	Cycling Progenitor	TEDC2
7.439394510202087e-219	2.2105688239512435	0.303	0.055	2.7937158204161895e-214	Cycling Progenitor	AJ009632.2
1.5743111702183156e-113	2.208909443575551	0.229	0.056	5.91201073752084e-109	Cycling Progenitor	MN1
